link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1),,,MPR,truck,Distr.,Volume,TTCs,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,2,800,47,9.8,37.90979873,-0.625321714,0,723.2,52.6716103,-0.161714883,0,733,0.486937169,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,2,1000,47,15.8,37.26789526,-0.843422303,0,902.4,51.48001892,-0.172460875,0,919,0.699414403,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,2,1200,47,29,35.16165449,-3.360622279,0,1083.2,49.45194709,-0.29525391,0,1113.2,1.16947722,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,2,1500,47,145,24.87158845,-4.212868544,3.031979182,1241.2,40.38466644,-0.340498024,1.366438105,1384.8,8.819076449,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,2,1800,47,601.8,6.842185711,-0.461777935,53.40120418,864,10.71118387,0.112298514,115.6754895,1462.8,175.5419636,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,2,2000,47,639.8,6.21020807,-0.176255733,74.34567339,814.2,7.574964949,0.079270846,177.9474961,1453,244.5104368,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,3,600,47,6.6,34.73283958,-6.236432943,0,548,53.15345272,-0.144669481,0,554.8,0.478483266,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,3,800,47,8.8,38.77547592,-0.756704961,0,724.2,52.53933091,-0.140661788,0,733,0.54065159,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,3,1000,47,13.6,36.1352791,-2.287635916,0,904.6,51.24967546,-0.158569493,0,918.8,0.823052322,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,3,1200,47,22.6,35.12212935,-3.129901264,0,1089.8,49.26530642,-0.160273017,0,1113.2,1.300056703,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,3,1500,47,65.2,30.27181954,-3.943146933,0.067008547,1320.8,44.0095688,-0.15627994,0.245058998,1384.6,4.011487875,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,3,1800,47,588,7.742842051,-0.602402498,41.53935847,892.4,10.76095175,0.173045145,101.505883,1477.6,158.9922552,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,3,2000,47,620.6,6.65886987,-0.213458041,59.74063946,841.4,8.769063323,0.200519731,169.331767,1460.2,235.1050619,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,4,600,47,5.8,35.1102472,-5.191718924,0,548.8,53.20073749,-0.109791622,0,554.8,0.45322098,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,4,800,47,8.4,38.24495467,-0.361430973,0,724.6,52.54910985,-0.133108157,0,733,0.534532449,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,4,1000,47,12,36.51708751,-1.284441779,0,906.2,51.45397085,-0.086619155,0,918.8,0.759566108,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,4,1200,47,22.2,34.75173365,-3.088783335,0,1090.2,49.12850191,-0.154635509,0,1113.2,1.398516098,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,4,1500,47,89.4,28.08112553,-4.426037077,1.411730769,1296.4,42.19185763,-0.204629625,0.897827631,1384,6.617943515,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,4,1800,47,585.4,7.990248356,-0.65028047,41.03946185,887.8,10.85373336,0.136653193,111.1520276,1469,168.2343453,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,4,2000,47,618.8,6.822435994,-0.238749636,61.29556832,845.8,7.944435916,0.133334942,168.2499046,1462.8,235.1719505,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,5,600,47,3.2,34.44289372,-4.145285509,0,551.4,53.03702303,0.100948748,0,554.8,0.422512108,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,5,800,47,3.8,37.23704797,-1.888698132,0,729.2,52.25829919,0.065460151,0,733.2,0.580815982,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,5,1000,47,7,37.53602299,-1.420610296,0,911.2,51.04988442,0.092552766,0,918.8,0.886012403,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,5,1200,47,12,35.14608157,-1.979447016,0,1100.4,49.28738474,0.136281168,0,1113.2,1.394162491,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,5,1500,47,38,30.94852196,-3.881626745,0,1347.2,44.49987041,0.285615616,0.14639476,1383.8,3.752689133,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,5,1800,47,480.4,11.7305261,-1.546347459,23.42646768,1030.8,16.29373552,0.300017047,76.15073079,1505.4,123.9498648,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,5,2000,47,628,6.697336891,-0.184994843,50.5216624,838.6,8.148166484,0.09728411,169.3639421,1463.4,232.4201762,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,6,600,47,2,34.94462305,-2.941689001,0,552.4,53.11188258,0.076157302,0,554.8,0.502146759,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,6,800,47,3.2,34.93886849,-4.076591716,0,729.8,52.30015256,0.089055812,0,733.4,0.707976901,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,6,1000,47,4.8,35.76149052,-1.917300563,0,913.4,51.19772444,0.200751535,0,918.8,1.032475727,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,6,1200,47,6.6,36.39483773,-2.677402423,0,1106.2,49.50008112,0.266547107,0,1113,1.581641042,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,6,1500,47,20,33.61072333,-3.142235163,0,1365.8,45.06826277,0.509216622,0.000921911,1384.8,3.706434858,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,6,1800,47,180,21.13162574,-2.617544438,3.765194301,1423.4,29.66313655,1.029944237,15.68688234,1601,46.27796649,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,6,2000,47,421.4,13.28040463,-1.4574474,22.64523773,1140.4,14.99054687,0.70957243,98.88207507,1556.8,175.4980227,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,7,600,47,2.4,34.33134005,-4.017008593,0,552,53.06894875,0.044573478,0,554.8,0.498196681,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,7,800,47,3.6,36.52008277,-1.854432961,0,729.4,52.34240849,0.094882236,0,733.4,0.674205599,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,7,1000,47,6,35.69738248,-2.132740374,0,912.2,51.15858309,0.183293606,0,918.8,1.008981234,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,7,1200,47,9.8,35.36156985,-3.163948967,0,1102.8,49.46264318,0.231273433,0,1113,1.503004242,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,7,1500,47,27,32.4666651,-3.707764369,0,1359,44.58775564,0.452755153,0.00143296,1385.2,3.920517717,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,7,1800,47,195.8,21.11159343,-2.865688091,3.13361128,1417.4,27.4483264,0.797839289,12.37607755,1611,45.9451837,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,7,2000,47,533,8.872126002,-0.614915743,33.84483103,967.6,11.09718167,0.297682464,134.0170542,1496.6,205.6710775,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,8,600,47,2.6,36.55160849,-1.083723484,0,552,53.31336813,0.032503801,0,554.8,0.582211784,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,8,800,47,3.2,35.31348061,-4.268549878,0,729.8,52.42496327,-0.001285928,0,733.4,0.847379823,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,8,1000,47,4.4,37.48056675,0.126773252,0,913.8,51.39564899,0.150419217,0,918.8,1.190748305,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,8,1200,47,7.6,35.21233709,-0.727434077,0,1105.2,49.27997357,0.330031114,0,1113,2.02505658,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,8,1500,47,17.6,34.7238124,-1.453796172,0,1367.8,46.34033402,0.55981126,0.000193165,1384.8,3.924890066,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,8,1800,47,65,28.66372356,-2.855752416,0.046875,1579.8,36.5301902,1.220943162,1.792574917,1645.4,22.07213111,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.4,0.1,8,2000,47,191.8,21.57680223,-2.842566685,3.737730018,1476.6,23.50704253,1.21762594,35.50897659,1667,117.1064071,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,1,600,47,13.2,36.13835056,-3.339322563,0,541.4,53.91594273,-0.636309825,0,554.6,0.532662561,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,1,800,47,24,35.25635036,-3.742221388,0,709,53.04603002,-0.704398479,0.000886427,733,0.709487281,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,1,1000,47,40.2,34.78921213,-4.030631917,0,877.8,51.62999729,-0.796355131,0.000486111,918.6,1.027400386,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,1,1200,47,83,32.14218503,-4.572578865,0.074266667,1029.2,48.10442929,-1.002465887,0.05041799,1113,2.412551698,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,1,1500,47,385.4,14.96654297,-3.249797263,11.13869655,978,26.10429428,-0.77482818,10.84028344,1359,33.68312079,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,1,1800,47,591.8,6.272948376,-0.176728406,105.7633687,776.8,7.726187506,0.097247745,158.1737568,1367.4,235.5540654,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,1,2000,47,597,6.108426155,-0.140331078,118.3277927,768.8,7.303947013,0.043053711,181.5322502,1365.6,262.2869508,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,2,600,47,7.6,35.62461579,-4.856279748,0,547.2,52.94366978,-0.136960432,0,554.8,0.470090138,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,2,800,47,13.2,36.15417329,-3.73179775,0,719.8,52.19322583,-0.176968547,0,733.2,0.60345202,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,2,1000,47,20.2,35.92864492,-2.104240443,0,898,50.85170921,-0.148957088,0,918.8,0.871971009,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,2,1200,47,46.8,32.93569769,-4.386563812,0.001686747,1065.6,47.71333346,-0.362424668,0.021089935,1113.4,1.953691413,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,2,1500,47,295.8,15.22589012,-2.599667061,10.54035152,1072,29.53594007,-0.344614298,12.26233892,1363,32.03142714,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,2,1800,47,587.2,6.658461812,-0.214866373,66.48572006,791.8,8.07142576,0.064068591,152.1053246,1377.6,221.1392038,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,2,2000,47,588.2,6.250280258,-0.15283881,82.7067779,774.8,7.226133664,0.0733707,187.5356141,1362.6,257.7146543,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,3,600,47,7,34.07453499,-5.768355843,0,547.8,52.74575825,-0.124227117,0,554.8,0.555126515,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,3,800,47,10.4,36.83601454,-3.247624287,0,722.6,52.17107638,-0.102367213,0,733.4,0.63399296,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,3,1000,47,16,35.3725332,-3.665985801,0,902.2,50.6835801,-0.150721567,0,918.6,0.986159122,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,3,1200,47,27.8,34.13180973,-3.896897867,0,1085,48.14026589,-0.164019674,0.000232766,1113.4,1.722935689,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,3,1500,47,167.2,21.62253455,-3.873390829,4.055876524,1210,36.63364822,-0.155868822,4.348187673,1375.6,15.94168653,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,3,1800,47,575.4,6.516331975,-0.168618538,65.79528228,803,8.151366449,0.004379747,151.4528099,1375.2,219.9012718,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,3,2000,47,587,6.472087988,-0.149109629,66.87568958,786.6,7.349294871,-0.0233675,180.6647573,1372.6,249.1288172,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,4,600,47,6.4,34.71034566,-5.682265925,0,548.4,52.83330964,-0.095810142,0,554.8,0.533807992,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,4,800,47,10,36.83258421,-3.223470427,0,723,52.17599961,-0.077182366,0,733.4,0.623454157,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,4,1000,47,14.8,35.7108496,-2.119173738,0,903.4,50.82710322,-0.131308575,0,918.6,0.928759286,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,4,1200,47,28.4,33.54380963,-3.798647101,0,1084.4,48.306638,-0.151373388,0.001383348,1113.4,1.811891771,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,4,1500,47,243.4,17.85026456,-3.180636975,8.5052999,1123.8,31.6144213,-0.082364967,11.7658474,1363.8,29.97388705,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,4,1800,47,576.2,6.655200731,-0.297269522,58.92120051,802.6,8.622234686,0.019921358,148.6953936,1375.4,215.5670537,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,4,2000,47,582,6.308546226,-0.221774649,70.24092436,785.4,7.625728965,0.046811667,187.4867997,1367.6,254.6294804,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,5,600,47,4.6,34.65093434,-5.002256636,0,550.2,52.76055384,0.088860169,0,554.8,0.496367052,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,5,800,47,6.2,36.74958171,-3.069825763,0,726.8,52.02148069,0.059832471,0,733.4,0.637069303,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,5,1000,47,10,37.1924994,-1.464835614,0,908.2,50.38394532,0.083552266,0,918.6,1.066708884,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,5,1200,47,15.6,34.02654502,-3.213475855,0,1097.2,48.24766564,0.150993179,0.000759284,1113.4,1.850392458,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,5,1500,47,73.6,26.93070813,-4.059050629,0.0875509,1311.6,40.89769674,0.265885292,0.511203532,1384.8,6.962226374,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,5,1800,47,574.8,7.152871789,-0.360128253,50.30099153,810.4,8.545518085,0.075112976,145.4068862,1382.6,210.5346475,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,5,2000,47,579.2,6.769639157,-0.281002233,60.04016705,802,7.681935818,0.062993132,176.2046542,1378.4,245.0075943,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,6,600,47,2.6,35.61992032,-3.256049321,0,552,52.85484048,0.096679275,0,554.8,0.591809377,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,6,800,47,4,37.15462998,-3.010045532,0,729.2,52.12291988,0.062800407,0,733.4,0.751657424,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,6,1000,47,6.4,35.08733631,-2.358505472,0,911.8,50.68959826,0.149729404,0,918.6,1.190485484,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,6,1200,47,10.2,33.67404355,-3.568334784,0,1103,48.62807193,0.25403208,0,1113.4,2.006344353,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,6,1500,47,35.4,28.82351848,-3.323713945,0,1350.2,42.32701136,0.499488944,0.151956173,1385,6.350063699,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,6,1800,47,483,8.408478091,-0.470302376,35.53601354,927.8,11.49846889,0.409514669,109.0657348,1407.2,178.7986939,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,6,2000,47,536.2,7.517758924,-0.322682471,40.06729923,853.6,9.069042539,0.189547569,159.6176529,1385.6,232.4246164,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,600,47,2.8,34.75982237,-3.828725288,0,551.8,52.8300356,0.109260883,0,554.8,0.586106937,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,800,47,4.2,37.44269171,-1.928675042,0,729,52.06269525,0.058817974,0,733.4,0.739786639,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,1000,47,7,35.63591924,-2.643413703,0,911.2,50.76292366,0.112254078,0,918.6,1.102262329,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,1200,47,12.4,33.17861425,-3.253556588,0,1100.6,48.58064657,0.198448039,0.002702703,1113.4,1.962077542,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,1500,47,44.2,28.61388752,-3.64376026,0,1341.6,42.24653708,0.387082925,0.26425764,1385.2,6.212818707,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,1800,47,509.2,8.545964846,-0.455288453,31.69897749,901.2,10.64320333,0.187601881,112.7076589,1405.4,180.2845849,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,7,2000,47,525,8.469440161,-0.424828941,35.36666392,881.2,9.480546988,0.226216378,148.3263473,1402.2,222.5901012,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,600,47,2,35.33449797,-3.04331725,0,552.8,53.07888806,0.039155987,0,554.8,0.657945256,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,800,47,3.8,36.03527055,-3.098651342,0,729.4,52.37487813,0.017533892,0,733.4,0.876314126,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,1000,47,5.4,37.16663718,-1.501800992,0,912.8,51.09338272,0.194926424,0,918.6,1.298861889,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,1200,47,7.4,34.37142311,-0.558532413,0,1105.8,48.68383539,0.254756987,0,1113.2,2.354685858,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,1500,47,25.4,30.65547974,-3.142490629,0,1360.8,43.21228974,0.675369755,0.004801711,1385,6.663926282,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,1800,47,233.2,18.41057865,-2.169654233,6.855297496,1297.8,22.5801244,0.904574267,42.1922342,1528.2,100.1323271,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.49,0.01,0.3,0.2,8,2000,47,448,8.884893362,-0.576953273,26.27946142,984.2,13.03433577,0.440821809,121.8683101,1426.8,201.8919342,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,600,47,4,36.50763527,-1.84427954,0,550.8,57.6119088,-0.400873394,0,554.6,0.189734962,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,800,47,8.8,38.97418365,0.309070238,0,724.2,57.26102608,-0.418224472,0,732.8,0.219926621,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,1000,47,16,36.82624007,-2.648775479,0,901.6,56.65470807,-0.519735521,0,918.8,0.330069294,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,1200,47,22.6,36.82077282,-2.404093876,0,1089,56.11490741,-0.625314761,0,1113.2,0.415250071,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,1500,47,41.6,35.63724506,-4.18208651,0,1343.6,54.18052986,-0.87921936,0.001087361,1384,0.804014532,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,1800,47,112.4,28.80884058,-5.43148951,2.57282081,1541.2,48.8502008,-1.321758311,0.046502954,1653.2,3.70491646,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,1,2000,47,605.4,6.388563567,-0.567405112,77.11528676,1120,15.64003817,-0.203613998,50.09370617,1722.2,116.9120989,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,600,47,1.6,35.14136421,-3.855301642,0,553.2,56.98135639,-0.087255096,0,554.6,0.181717893,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,800,47,3.4,41.54091359,1.409494652,0,729.6,56.58469824,-0.065731763,0,733,0.235502262,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,1000,47,8,37.8843892,-1.296459808,0,909.6,55.91780821,-0.112480016,0.000390879,919,0.35222664,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,1200,47,10,36.81163244,-1.718835899,0,1101.8,55.19925301,-0.196146093,0,1113.2,0.456460815,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,1500,47,20.2,35.53452622,-4.074044548,0,1364.8,53.3334839,-0.246166167,0,1384.2,0.832255567,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,1800,47,93.4,26.85238563,-3.846455036,2.312500538,1559.6,47.30194167,-0.52621067,0.309161502,1651.8,4.741379447,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,2,2000,47,309.4,13.75730139,-2.577706673,51.71784178,1474.6,34.96047408,-0.371357324,10.96695535,1776.2,40.999094,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,600,47,2,36.45791642,-3.265235782,0,552.8,56.94914911,-0.125455622,0,554.6,0.194974736,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,800,47,2.6,40.23207013,1.778778969,0,730.4,56.56804353,-0.104839744,0,733,0.250373667,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,1000,47,4.6,38.45144944,-1.346225941,0,913,55.85830339,-0.136870515,0,918.8,0.367166238,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,1200,47,6.6,36.33631485,-2.929363376,0,1105.2,55.22100216,-0.204241228,0,1113,0.471258367,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,1500,47,13.4,36.14875539,-4.168774837,0,1371.6,53.37297804,-0.264656224,0,1384,0.841053026,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,1800,47,33.6,33.4254702,-4.433829274,0,1619.4,49.94169512,-0.317658255,0.021607596,1651.8,2.037974989,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,3,2000,47,160.6,23.97589566,-3.69126012,7.695479093,1649.6,41.47561247,-0.107568226,1.679588853,1807.4,12.63003848,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,600,47,1.8,36.66295293,-2.313975828,0,552.8,56.95177545,-0.113874532,0,554.6,0.189320016,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,800,47,2.8,40.23491958,-0.506815317,0,730.2,56.55428311,-0.096730303,0,733,0.252684313,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,1000,47,5,38.65163713,-0.623995186,0,912.6,55.88449247,-0.138598002,0,918.8,0.366761209,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,1200,47,6.8,35.56725729,-3.709479631,0,1105,55.24667154,-0.190479064,0,1113,0.466899325,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,1500,47,14,35.97792471,-4.186450702,0,1371,53.46052158,-0.237233667,0,1384,0.835274332,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,1800,47,29,35.13487908,-4.393076101,0,1624,50.30045286,-0.332298698,0.002315322,1651.8,1.689137876,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,4,2000,47,311.6,12.98091989,-1.971834377,37.79956367,1471.8,33.47406358,-0.037968848,12.80231629,1776.4,42.19263022,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,600,47,1.4,35.75889588,3.062420838,0,553.2,56.81492991,-0.022076618,0,554.6,0.18572615,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,800,47,1.4,33.01134057,0.586135583,0,731.6,56.38608951,-0.024896962,0,733,0.261149984,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,1000,47,3.6,30.47145062,-1.989586879,0,914,55.64309806,-0.047034023,0,918.8,0.39812148,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,1200,47,5.4,35.44076666,-2.972952995,0,1106.4,54.86921467,-0.081638184,0,1113,0.533767181,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,1500,47,9.8,36.96915136,-2.544105515,0,1375,53.02475934,-0.14585553,0,1383.8,0.955582148,,,,,,,,,,
8 : AV-WZ-0.4SRF,0.79,0.01,0.18,0.02,5,1800,47,21.8,33.63912355,-3.830909017,0,1631.2,50.09582218,-0.01702199,0.005145146,1651.8,1.8828107,,,,,,,,,,
