link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,3,1000,47,32.4,35.6732783783038,-2.211517330444638,0.0,885.8,45.74288600252821,0.011891895907361666,0.0,918.6,1.2836468323795014
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,3,1200,47,70.8,32.58836974233883,-4.275817659541785,0.0,1041.6,41.73610898772067,0.0806975161693996,0.022659265579143523,1113.2,2.9015538441364415
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,3,1500,47,300.6,21.0583795911154,-2.8352074813179375,4.040304705056278,1053.8,22.526487853565737,0.5196075434832452,18.164933603615676,1351.4,53.001959458758236
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,3,1800,47,300.2,19.692515875983666,-1.7940582109231513,39.80399263442882,1073.6,17.05657917186784,0.9872426240106398,79.22003234396142,1374.8,170.83337472686566
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,3,2000,47,277.0,20.266080308790634,-2.0926294835540973,42.673666829518694,1102.2,18.057475453691932,1.1570337106106918,82.10233594162577,1381.6,178.70894095721346
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,4,600,47,9.4,36.336184349768494,-1.644238670991588,0.0,545.2,48.46393080378185,-0.04427313273049681,0.0,555.0,0.6034883652032642
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,4,800,47,20.6,36.517185829166806,-2.321018933508851,0.0,712.2,47.63223303994797,0.004572426093657464,0.0,733.6,0.7965756301603248
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,4,1000,47,31.0,34.978018900429475,-3.2081592275084327,0.0,887.2,45.584016746013255,0.03660128436344865,0.0,918.6,1.3681536514865673
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,4,1200,47,66.6,33.121458279780015,-3.892063595220667,0.0,1046.0,41.817327985501876,0.09197762559971019,0.0027379331693395534,1113.8,2.8315781653235175
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,4,1500,47,284.6,20.607767271437464,-2.7972537281097205,6.222121651078958,1060.4,22.410938989718556,0.572221204525253,23.175368936217453,1341.0,59.881985520469314
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,4,1800,47,265.6,20.183087837660267,-2.023413447762106,37.76323383840544,1111.2,18.560697754863515,1.166852334670375,77.66651298151687,1378.6,169.59088489203586
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,4,2000,47,252.8,20.97774936286255,-2.1739161971426495,42.707610659602665,1125.4,19.099908365997045,1.2465522906591873,79.4118335502329,1377.8,175.86448532760542
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,5,600,47,5.8,36.33932317973539,-0.5199726148581147,0.0,548.8,48.07933436324739,0.3298122616359136,0.0,555.2,0.6499674771398677
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,5,800,47,12.2,36.3413889455844,-0.16169832851984375,0.0,720.6,47.08731435965551,0.39788720358711654,0.0,733.6,0.9909108920586466
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,5,1000,47,18.0,35.02194457654214,-2.0874383665741236,0.0,900.2,45.04416656405441,0.5910423636223598,0.0,918.6,1.862765448641429
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,5,1200,47,39.2,32.723258297078495,-2.9523396607850994,0.0,1073.4,41.46386385272446,0.8695988844290449,0.0005423716552857396,1113.2,3.746595154839757
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,5,1500,47,218.6,22.4265157046366,-2.9873412294535586,1.05364126722314,1137.0,26.165570555234048,1.1749478171681351,13.534799165445795,1354.6,45.95990503460369
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,5,1800,47,138.8,24.470608468383045,-2.6225486154519864,20.66123741071418,1240.8,25.787803086063878,1.8088995474347525,62.30225256684248,1380.6,151.7582818890183
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,5,2000,47,144.8,24.44300433784169,-2.810688839502345,23.235853097754145,1240.4,26.52657214101863,1.8261380324051637,67.36707876915573,1385.6,158.76943285584994
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,6,600,47,6.0,36.07181627304325,-0.5327695165097444,0.0,548.4,48.4501603000491,0.3547346746235299,0.0,555.2,0.7426744331007462
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,6,800,47,5.6,36.28805360381524,-0.17699910557328336,0.0,727.2,47.4506094836316,0.4762282433864172,0.0,733.6,1.1327675000295128
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,6,1000,47,13.0,34.75637635126305,-1.518916253043576,0.0,905.2,45.696143035176355,0.781710734849209,0.0,918.6,1.992328146868379
