link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
7 : AV-WZ,0,0.01,0.9,0.1,7,1500,43,181.0,25.823829248806902,-3.3896553772581397,0.0,1161.0,31.19144625911695,0.8693235927879375,0.1629629629629628,1341.0,13.959685633833969
7 : AV-WZ,0,0.01,0.9,0.1,7,1800,43,309.0,19.580159710874547,-1.9766795567538225,12.589644012944857,1079.0,19.62530330373207,1.0269458807591607,62.40018535681094,1389.0,143.98617152761358
7 : AV-WZ,0,0.01,0.9,0.1,7,2000,43,264.0,20.401409220555152,-2.237684301456949,17.025757575757446,1111.0,20.401450891312912,1.2130642659336837,70.52340234023265,1381.0,159.32602245978083
7 : AV-WZ,0,0.01,0.9,0.1,8,600,43,7.0,36.588141095821584,-1.6476748655096425,0.0,544.0,48.78230251325697,0.19635809892368317,0.0,551.0,0.7524715871846145
7 : AV-WZ,0,0.01,0.9,0.1,8,800,43,12.0,36.80962689633453,-2.1837954094141345,0.0,718.0,48.186231195909755,0.28892723861191355,0.0,730.0,1.0177756297168727
7 : AV-WZ,0,0.01,0.9,0.1,8,1000,43,16.0,36.34925079575398,-0.620835617958736,0.0,883.0,46.53744152897516,0.6116778344333831,0.0,900.0,1.6683793590699976
7 : AV-WZ,0,0.01,0.9,0.1,8,1200,43,32.0,36.165519874450084,-3.532380477609709,0.0,1038.0,44.161214932798536,0.7372838640600828,0.0,1072.0,3.2631251613062533
7 : AV-WZ,0,0.01,0.9,0.1,8,1500,43,102.0,29.452468688970924,-2.4976041011814583,0.0,1245.0,34.6421535030574,1.454294162461637,0.09108433734939744,1347.0,16.53720589714778
7 : AV-WZ,0,0.01,0.9,0.1,8,1800,43,172.0,26.061811908928593,-2.3624515421688708,6.383720930232569,1240.0,27.21965776214985,1.592386180961597,29.751532258064465,1410.0,110.78572620203059
7 : AV-WZ,0,0.01,0.9,0.1,8,2000,43,166.0,25.496675519897956,-3.1703396546604847,6.540963855421705,1232.0,27.524939015328087,1.5911764475115608,35.13636363636351,1397.0,117.24788327088292
7 : AV-WZ,0,0.01,0.8,0.2,1,600,43,17.0,35.2503326003182,-4.031005694836248,0.0,534.0,49.50978344239141,-0.9507571967202192,0.0,552.0,0.7331613934466388
7 : AV-WZ,0,0.01,0.8,0.2,1,800,43,29.0,36.56992720110549,-2.4873373693944627,0.0,702.0,48.7337090075002,-0.7341264022682948,0.0,730.0,0.783369812518877
7 : AV-WZ,0,0.01,0.8,0.2,1,1000,43,69.0,32.872830170273204,-4.932887516058675,0.0,830.0,45.08218843502769,-0.8776542406658038,0.0,900.0,1.8424778064277503
7 : AV-WZ,0,0.01,0.8,0.2,1,1200,43,118.0,31.347195673070257,-5.136259326707103,0.0,951.0,42.12312329707978,-0.8236468756045529,0.001577287066246055,1072.0,2.834759599860837
7 : AV-WZ,0,0.01,0.8,0.2,1,1500,43,589.0,10.416741677926057,-0.8773666775454765,29.857215619694294,644.0,7.8128153675116065,0.1316695984263164,90.3212732919234,1231.0,145.5102981124394
7 : AV-WZ,0,0.01,0.8,0.2,1,1800,43,579.0,12.164359187596169,-0.5211773018265256,48.453195164075815,693.0,8.56995992529688,0.13306979498664914,122.92294372294019,1273.0,200.4179099195374
7 : AV-WZ,0,0.01,0.8,0.2,1,2000,43,572.0,10.5773212569157,-0.4601037168894655,64.4201048951043,673.0,8.277117180455715,0.10834644696136629,155.0857355126251,1246.0,231.88017244810175
7 : AV-WZ,0,0.01,0.8,0.2,2,600,43,14.0,37.664597916164155,0.5406582047258011,0.0,537.0,48.5692208635545,-0.1130161112437211,0.0,551.0,0.5092618901796895
7 : AV-WZ,0,0.01,0.8,0.2,2,800,43,25.0,36.44839334370489,-3.2055601983008346,0.0,705.0,47.606697944970264,-0.0890114536887296,0.0,730.0,0.7269101315845906
7 : AV-WZ,0,0.01,0.8,0.2,2,1000,43,52.0,34.960243442812214,-3.987076301770465,0.0,847.0,45.64838933445742,-0.1605841613124343,0.0,899.0,1.2168923621852243
