link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
7 : AV-WZ,0,0.01,0.98,0.02,7,1800,47,37.6,34.70502786629153,-2.4493238487578646,4.0515846153846224,1392.0,43.39766306881817,1.2279465784954486,41.97971605554398,1430.0,164.80672977261992
7 : AV-WZ,0,0.01,0.98,0.02,7,2000,47,28.8,34.34163648955543,-3.4330574939305647,5.30884215784217,1396.6,43.99222836757834,1.190826981462043,48.02842139576052,1424.6,179.20247030208535
7 : AV-WZ,0,0.01,0.98,0.02,8,600,47,2.6,29.1677026693509,0.8674859300358136,0.0,551.4,49.86136440794256,0.06789516383687165,0.0,554.0,0.9782654665625881
7 : AV-WZ,0,0.01,0.98,0.02,8,800,47,2.2,35.43234844571429,0.18259935534467128,0.0,732.2,49.668615553574355,0.15475440931486212,0.0,734.6,1.7526132102719472
7 : AV-WZ,0,0.01,0.98,0.02,8,1000,47,2.2,35.7511788863484,0.328791722481498,0.0,915.6,49.33012960386639,0.322834927719695,0.0,916.6,3.0533137832717117
7 : AV-WZ,0,0.01,0.98,0.02,8,1200,47,1.6,35.86736796723544,-2.0609032183242375,0.0,1111.2,48.539497076409006,0.5996214671234362,0.0,1112.8,6.608742613591536
7 : AV-WZ,0,0.01,0.98,0.02,8,1500,47,13.2,36.14995590473259,-3.054933013164037,0.0,1352.8,46.127247238668275,0.9748952177061563,1.4444779334058198,1365.8,44.62176285838109
7 : AV-WZ,0,0.01,0.98,0.02,8,1800,47,22.6,36.2226666044552,-2.4055899470013964,1.2063148459383792,1387.2,44.88040777097107,1.1158608767033793,29.654437014128213,1410.4,141.4167734718304
7 : AV-WZ,0,0.01,0.98,0.02,8,2000,47,24.6,35.72125080938414,-2.4349544446414617,1.244258344312692,1386.8,44.71710364061113,1.1387316847790767,30.9228705322878,1411.2,146.2162484065397
7 : AV-WZ,0,0.01,0.9,0.1,1,600,47,3.8,36.32576148021347,-0.45349353954117577,0.0,550.0,49.01410443986794,0.2558364701304986,0.0,554.0,0.8729364800268911
